ID,prestasi-1,jenjang_prestasi-1,prestasi-2,jenjang_prestasi-2,prestasi-3,jenjang_prestasi-3,gol_ukt,lulus_tpb,ip_tpb
1531,Seni Suara/Musik,Propinsi,Olahraga,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Nasional,6,1,2.50
1532,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Seni Suara/Musik,Propinsi,3,1,2.53
1533,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Olimpiade Fisika,Nasional,Pramuka/Organisasi Ekstrakurikuler,Nasional,3,1,3.74
1534,Pramuka/Organisasi Ekstrakurikuler,Propinsi,0,0,0,0,8,1,2.21
1535,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Sekolah,0,0,7,1,2.92
1536,Penelitian,Sekolah,Olimpiade Matematika,Propinsi,0,0,2,1,2.28
1537,Pramuka/Organisasi Ekstrakurikuler,Sekolah,0,0,0,0,4,1,3.57
1538,0,0,0,0,0,0,3,1,3.31
1539,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Penelitian,Nasional,4,0,1.39
1540,Olimpiade (Lainnya),Propinsi,0,0,0,0,4,1,2.03
1541,0,0,0,0,0,0,0,1,3.36
1542,0,0,0,0,0,0,2,0,0.00
1543,Pramuka/Organisasi Ekstrakurikuler,Nasional,0,0,0,0,3,1,3.08
1544,0,0,0,0,0,0,6,1,3.00
1545,0,0,0,0,0,0,3,1,3.39
1546,0,0,0,0,0,0,2,0,2.22
1547,Olimpiade (Lainnya),Sekolah,Penelitian,Nasional,Penelitian,Nasional,2,1,3.19
1548,Olimpiade Komputer,Kabupaten/Kodya,Olimpiade Komputer,Propinsi,0,0,3,1,3.44
1549,Olimpiade Kimia,Propinsi,Olimpiade (Lainnya),Propinsi,Olimpiade Biologi,Propinsi,5,1,2.83
1550,0,0,0,0,0,0,1,1,3.08
1551,0,0,0,0,0,0,0,1,3.22
1552,0,0,0,0,0,0,7,1,2.08
1553,Pramuka/Organisasi Ekstrakurikuler,Nasional,Pramuka/Organisasi Ekstrakurikuler,Nasional,0,0,3,1,3.11
1554,0,0,0,0,0,0,4,1,2.90
1555,0,0,0,0,0,0,4,1,3.81
1556,0,0,0,0,0,0,5,1,2.65
1557,0,0,0,0,0,0,3,1,2.68
1558,0,0,0,0,0,0,2,1,3.33
1559,0,0,0,0,0,0,6,1,2.44
1560,0,0,0,0,0,0,2,1,2.08
1561,Olimpiade (Lainnya),Propinsi,0,0,0,0,6,1,2.19
1562,0,0,0,0,0,0,2,0,0.00
1563,0,0,0,0,0,0,4,1,3.15
1564,0,0,0,0,0,0,6,0,1.42
1565,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Olimpiade (Lainnya),Nasional,0,0,6,1,3.56
1566,0,0,0,0,0,0,4,1,2.58
1567,0,0,0,0,0,0,4,1,2.28
1568,0,0,0,0,0,0,4,1,2.38
1569,0,0,0,0,0,0,6,1,3.51
1570,0,0,0,0,0,0,4,1,3.11
1571,0,0,0,0,0,0,8,1,2.42
1572,0,0,0,0,0,0,5,0,0.00
1573,0,0,0,0,0,0,2,1,2.50
1574,0,0,0,0,0,0,4,1,3.18
1575,Olimpiade (Lainnya),Kabupaten/Kodya,Olimpiade (Lainnya),Kabupaten/Kodya,Olimpiade Biologi,Propinsi,1,1,3.25
1576,0,0,0,0,0,0,7,0,1.98
1577,0,0,0,0,0,0,2,1,2.22
1578,Drama/Sastra,Sekolah,Olimpiade Komputer,Sekolah,Olimpiade Fisika,Propinsi,7,1,3.19
1579,0,0,0,0,0,0,2,1,2.69
1580,0,0,0,0,0,0,1,1,2.74
1581,0,0,0,0,0,0,4,1,2.81
1582,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Olimpiade Matematika,Propinsi,4,1,3.19
1583,0,0,0,0,0,0,4,1,2.74
1584,0,0,0,0,0,0,7,1,2.89
1585,0,0,0,0,0,0,2,1,2.79
1586,0,0,0,0,0,0,8,1,3.11
1587,Olahraga,Propinsi,Penelitian,Nasional,Olahraga,Nasional,6,0,0.00
1588,Olahraga,Kabupaten/Kodya,0,0,0,0,3,1,3.18
1589,0,0,0,0,0,0,1,1,3.28
1590,0,0,0,0,0,0,2,1,2.75
1591,0,0,0,0,0,0,5,1,3.08
1592,0,0,0,0,0,0,6,1,2.50
1593,Drama/Sastra,Sekolah,Olimpiade (Lainnya),Kabupaten/Kodya,0,0,5,1,2.69
1594,0,0,0,0,0,0,2,1,3.64
1595,Pramuka/Organisasi Ekstrakurikuler,Propinsi,0,0,0,0,8,1,2.22
1596,Olimpiade Fisika,Sekolah,Penelitian,Propinsi,Penelitian,Propinsi,0,1,3.63
1597,0,0,0,0,0,0,5,1,3.57
1598,0,0,0,0,0,0,6,0,0.00
1599,0,0,0,0,0,0,6,1,2.85
1600,Olimpiade Astronomi & Astrofisika,Propinsi,0,0,0,0,6,1,3.74
1601,0,0,0,0,0,0,7,1,2.22
1602,0,0,0,0,0,0,3,1,2.76
1603,0,0,0,0,0,0,4,1,3.78
1604,0,0,0,0,0,0,4,1,2.56
1605,Pramuka/Organisasi Ekstrakurikuler,Sekolah,0,0,0,0,3,1,3.26
1606,0,0,0,0,0,0,4,1,2.33
1607,0,0,0,0,0,0,3,1,2.75
1608,0,0,0,0,0,0,3,0,0.00
1609,Olimpiade Fisika,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Olimpiade (Lainnya),Propinsi,3,1,3.81
1610,0,0,0,0,0,0,2,1,2.56
1611,0,0,0,0,0,0,2,1,2.47
1612,Olimpiade (Lainnya),Propinsi,Olimpiade (Lainnya),Propinsi,Olimpiade (Lainnya),Propinsi,2,1,3.61
1613,0,0,0,0,0,0,3,1,3.61
1614,0,0,0,0,0,0,5,1,2.28
1615,Seni Rupa/Lukis,Propinsi,Olimpiade (Lainnya),Propinsi,Olimpiade (Lainnya),Nasional,8,0,0.11
1616,Drama/Sastra,Sekolah,Seni Suara/Musik,Sekolah,Seni Tari,Sekolah,4,1,3.22
1617,0,0,0,0,0,0,4,1,2.51
1618,0,0,0,0,0,0,6,0,0.00
1619,Olimpiade Ekonomi,Propinsi,Olimpiade Matematika,Propinsi,Olimpiade Fisika,Propinsi,7,1,2.71
1620,0,0,0,0,0,0,2,1,2.14
1621,Seni Rupa/Lukis,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Propinsi,5,1,2.32
1622,0,0,0,0,0,0,2,1,2.40
1623,0,0,0,0,0,0,4,1,3.10
1624,Penelitian,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Nasional,Pramuka/Organisasi Ekstrakurikuler,Nasional,4,1,3.89
1625,0,0,0,0,0,0,6,1,3.60
1626,0,0,0,0,0,0,3,1,3.36
1627,0,0,0,0,0,0,1,1,3.00
1628,0,0,0,0,0,0,2,1,3.15
1629,0,0,0,0,0,0,8,1,3.46
1630,0,0,0,0,0,0,4,0,1.36
1631,0,0,0,0,0,0,2,0,0.69
1632,0,0,0,0,0,0,5,0,0.86
1633,Olimpiade Fisika,Kabupaten/Kodya,Drama/Sastra,Propinsi,0,0,2,1,3.53
1634,0,0,0,0,0,0,1,1,2.64
1635,0,0,0,0,0,0,7,1,2.89
1636,0,0,0,0,0,0,4,1,3.78
1637,0,0,0,0,0,0,3,1,2.67
1638,Olimpiade (Lainnya),Propinsi,Olimpiade Kimia,Propinsi,Olimpiade (Lainnya),Nasional,3,0,0.00
1639,0,0,0,0,0,0,3,1,3.65
1640,0,0,0,0,0,0,3,1,2.60
1641,0,0,0,0,0,0,2,1,3.31
1642,0,0,0,0,0,0,5,1,3.01
1643,0,0,0,0,0,0,6,0,0.36
1644,0,0,0,0,0,0,1,1,2.79
1645,0,0,0,0,0,0,7,1,2.42
1646,0,0,0,0,0,0,6,1,2.83
1647,0,0,0,0,0,0,3,1,2.25
1648,0,0,0,0,0,0,2,1,3.47
1649,0,0,0,0,0,0,5,1,2.56
1650,Olimpiade Kimia,Nasional,Olimpiade Kimia,Nasional,Olimpiade Kimia,Nasional,5,1,3.97
1651,0,0,0,0,0,0,5,1,2.69
1652,0,0,0,0,0,0,8,1,2.83
1653,0,0,0,0,0,0,7,0,1.00
1654,0,0,0,0,0,0,3,1,2.68
1655,0,0,0,0,0,0,2,1,2.36
1656,0,0,0,0,0,0,8,0,1.51
1657,0,0,0,0,0,0,3,1,3.21
1658,0,0,0,0,0,0,8,1,3.75
1659,0,0,0,0,0,0,6,1,2.75
1660,0,0,0,0,0,0,4,1,2.99
1661,0,0,0,0,0,0,3,1,3.36
1662,0,0,0,0,0,0,8,1,2.18
1663,0,0,0,0,0,0,6,0,0.89
1664,0,0,0,0,0,0,3,1,3.18
1665,0,0,0,0,0,0,6,0,0.00
1666,0,0,0,0,0,0,7,1,2.22
1667,0,0,0,0,0,0,2,1,2.51
1668,0,0,0,0,0,0,2,1,2.24
1669,0,0,0,0,0,0,3,1,3.06
1670,0,0,0,0,0,0,5,1,3.53
1671,0,0,0,0,0,0,3,0,2.94
1672,0,0,0,0,0,0,2,1,3.33
1673,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Seni Suara/Musik,Propinsi,0,0,3,1,3.47
1674,Olimpiade Biologi,Propinsi,Olimpiade Biologi,Propinsi,Olimpiade Biologi,Nasional,6,1,2.03
1675,Olimpiade Kimia,Kabupaten/Kodya,Olimpiade Kimia,Kabupaten/Kodya,Olimpiade Kimia,Propinsi,4,1,3.21
1676,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Seni Suara/Musik,Propinsi,0,0,3,1,3.46
1677,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Propinsi,2,0,0.00
1678,0,0,0,0,0,0,4,1,3.64
1679,Olimpiade (Lainnya),Sekolah,Olimpiade (Lainnya),Sekolah,Pramuka/Organisasi Ekstrakurikuler,Propinsi,7,1,3.64
1680,Olimpiade Kimia,Kabupaten/Kodya,Olimpiade Kimia,Propinsi,0,0,6,1,2.72
1681,Seni Suara/Musik,Kabupaten/Kodya,0,0,0,0,4,0,0.00
1682,0,0,0,0,0,0,2,1,2.94
1683,0,0,0,0,0,0,5,1,2.71
1684,0,0,0,0,0,0,4,1,2.28
1685,Olimpiade Kimia,Propinsi,Olimpiade Kimia,Propinsi,Olimpiade Kimia,Nasional,6,1,2.90
1686,0,0,0,0,0,0,5,1,2.92
1687,0,0,0,0,0,0,7,0,0.00
1688,0,0,0,0,0,0,3,1,2.58
1689,Penelitian,Sekolah,Olimpiade Matematika,Propinsi,0,0,4,1,2.75
1690,0,0,0,0,0,0,6,0,1.35
1691,0,0,0,0,0,0,2,1,2.64
1692,0,0,0,0,0,0,3,0,0.00
1693,0,0,0,0,0,0,5,1,2.76
1694,0,0,0,0,0,0,1,1,3.19
1695,Seni Rupa/Lukis,Nasional,Seni Rupa/Lukis,Nasional,0,0,8,1,2.68
1696,0,0,0,0,0,0,3,0,0.00
1697,0,0,0,0,0,0,6,1,3.51
1698,Drama/Sastra,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Propinsi,6,1,3.69
1699,0,0,0,0,0,0,5,1,2.42
1700,0,0,0,0,0,0,3,1,2.25
1701,Olimpiade Matematika,Propinsi,Olimpiade Fisika,Propinsi,Olimpiade (Lainnya),Propinsi,5,1,3.43
1702,0,0,0,0,0,0,7,1,3.25
1703,0,0,0,0,0,0,0,1,3.14
1704,0,0,0,0,0,0,3,1,2.94
1705,0,0,0,0,0,0,5,1,2.99
1706,0,0,0,0,0,0,2,1,2.61
1707,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Sekolah,0,0,1,1,3.11
1708,0,0,0,0,0,0,4,1,2.82
1709,0,0,0,0,0,0,5,1,3.19
1710,0,0,0,0,0,0,6,1,2.42
1711,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Propinsi,0,1,2.11
1712,0,0,0,0,0,0,6,1,2.53
1713,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Nasional,0,0,5,1,3.31
1714,Olimpiade Astronomi & Astrofisika,Kabupaten/Kodya,Olimpiade Astronomi & Astrofisika,Propinsi,Olimpiade Astronomi & Astrofisika,Propinsi,5,1,2.63
1715,0,0,0,0,0,0,5,1,3.04
1716,0,0,0,0,0,0,5,1,3.86
1717,0,0,0,0,0,0,5,1,2.63
1718,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Olimpiade (Lainnya),Propinsi,Pramuka/Organisasi Ekstrakurikuler,Nasional,5,1,3.38
1719,Olimpiade (Lainnya),Sekolah,Olimpiade (Lainnya),Sekolah,0,0,4,1,3.24
1720,0,0,0,0,0,0,4,1,3.22
1721,0,0,0,0,0,0,8,0,0.00
1722,0,0,0,0,0,0,6,1,2.92
1723,Olimpiade Kimia,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Propinsi,0,0,5,1,2.57
1724,Olimpiade Matematika,Propinsi,0,0,0,0,2,1,2.39
1725,0,0,0,0,0,0,5,1,3.38
1726,0,0,0,0,0,0,4,1,2.33
1727,0,0,0,0,0,0,3,1,3.40
1728,0,0,0,0,0,0,3,1,2.33
1729,0,0,0,0,0,0,4,1,3.36
1730,0,0,0,0,0,0,8,1,3.11
1731,Olimpiade (Lainnya),Nasional,0,0,0,0,3,1,2.25
1732,0,0,0,0,0,0,6,1,3.38
1733,0,0,0,0,0,0,6,0,0.00
1734,0,0,0,0,0,0,2,1,3.00
1735,0,0,0,0,0,0,5,1,2.89
1736,Olahraga,Nasional,Olahraga,Nasional,Olahraga,Nasional,6,1,3.60
1737,0,0,0,0,0,0,4,1,3.15
1738,0,0,0,0,0,0,5,1,2.39
1739,0,0,0,0,0,0,2,1,3.61
1740,0,0,0,0,0,0,7,1,3.44
1741,0,0,0,0,0,0,6,1,2.01
1742,0,0,0,0,0,0,2,1,3.40
1743,0,0,0,0,0,0,4,1,3.11
1744,0,0,0,0,0,0,2,1,3.44
1745,0,0,0,0,0,0,2,1,2.28
1746,0,0,0,0,0,0,0,1,2.61
1747,0,0,0,0,0,0,5,0,0.00
1748,0,0,0,0,0,0,3,0,0.00
1749,0,0,0,0,0,0,2,1,2.19
1750,0,0,0,0,0,0,2,1,2.67
1751,Pramuka/Organisasi Ekstrakurikuler,Propinsi,0,0,0,0,3,1,3.42
1752,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,0,0,7,1,3.07
1753,0,0,0,0,0,0,2,0,0.94
1754,0,0,0,0,0,0,3,1,2.27
1755,0,0,0,0,0,0,0,1,2.28
1756,0,0,0,0,0,0,0,1,2.89
1757,0,0,0,0,0,0,4,1,3.19
1758,Olimpiade (Lainnya),Kabupaten/Kodya,Olimpiade Kimia,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Nasional,1,1,2.43
1759,0,0,0,0,0,0,0,1,2.00
1760,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Nasional,2,1,2.64
1761,0,0,0,0,0,0,8,1,3.60
1762,0,0,0,0,0,0,2,1,2.93
1763,0,0,0,0,0,0,2,1,2.47
1764,0,0,0,0,0,0,2,1,2.56
1765,0,0,0,0,0,0,8,1,3.17
1766,0,0,0,0,0,0,4,1,3.01
1767,0,0,0,0,0,0,2,1,2.58
1768,0,0,0,0,0,0,3,0,0.00
1769,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,0,0,0,0,2,1,2.61
1770,0,0,0,0,0,0,3,1,2.72
1771,0,0,0,0,0,0,5,1,2.44
1772,0,0,0,0,0,0,6,1,2.25
1773,0,0,0,0,0,0,2,1,3.75
1774,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,2,1,2.08
1775,0,0,0,0,0,0,3,1,2.79
1776,0,0,0,0,0,0,2,1,2.64
1777,0,0,0,0,0,0,6,1,2.67
1778,0,0,0,0,0,0,0,1,3.33
1779,0,0,0,0,0,0,2,1,2.08
1780,0,0,0,0,0,0,3,1,2.29
1781,Pramuka/Organisasi Ekstrakurikuler,Nasional,0,0,0,0,6,1,2.42
1782,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Sekolah,0,0,2,1,2.72
1783,Olimpiade (Lainnya),Kabupaten/Kodya,0,0,0,0,3,1,3.11
1784,0,0,0,0,0,0,3,0,0.00
1785,0,0,0,0,0,0,2,1,2.60
1786,0,0,0,0,0,0,4,1,2.97
1787,Olimpiade (Lainnya),Kabupaten/Kodya,Olimpiade Fisika,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Nasional,1,1,2.67
1788,0,0,0,0,0,0,2,1,2.17
1789,0,0,0,0,0,0,5,1,2.42
1790,0,0,0,0,0,0,2,0,0.00
1791,0,0,0,0,0,0,3,1,2.44
1792,Drama/Sastra,Sekolah,Drama/Sastra,Kabupaten/Kodya,0,0,0,1,3.56
1793,Olimpiade (Lainnya),Sekolah,Olimpiade (Lainnya),Sekolah,Olimpiade (Lainnya),Sekolah,4,0,0.00
1794,0,0,0,0,0,0,2,1,3.44
1795,0,0,0,0,0,0,2,0,0.00
1796,0,0,0,0,0,0,3,1,2.47
1797,0,0,0,0,0,0,4,0,0.00
1798,0,0,0,0,0,0,2,1,2.88
1799,0,0,0,0,0,0,8,1,2.31
1800,0,0,0,0,0,0,5,1,2.68
1801,0,0,0,0,0,0,7,1,2.42
1802,0,0,0,0,0,0,3,1,2.86
1803,Olahraga,Kabupaten/Kodya,Olimpiade Geografi,Kabupaten/Kodya,Olimpiade Geografi,Kabupaten/Kodya,0,0,0.06
1804,0,0,0,0,0,0,2,1,2.78
1805,0,0,0,0,0,0,4,1,2.28
1806,0,0,0,0,0,0,6,1,3.26
1807,0,0,0,0,0,0,3,1,3.03
1808,Olimpiade (Lainnya),Propinsi,Olimpiade (Lainnya),Propinsi,0,0,4,1,2.61
1809,0,0,0,0,0,0,6,1,2.22
1810,0,0,0,0,0,0,8,1,2.32
1811,0,0,0,0,0,0,4,1,2.81
1812,0,0,0,0,0,0,3,1,2.64
1813,0,0,0,0,0,0,2,1,2.28
1814,0,0,0,0,0,0,7,1,2.88
1815,0,0,0,0,0,0,2,1,3.17
1816,0,0,0,0,0,0,4,1,2.60
1817,0,0,0,0,0,0,5,1,2.32
1818,0,0,0,0,0,0,4,1,2.36
1819,0,0,0,0,0,0,2,1,2.68
1820,0,0,0,0,0,0,6,1,3.22
1821,0,0,0,0,0,0,4,1,3.31
1822,0,0,0,0,0,0,5,1,3.21
1823,0,0,0,0,0,0,3,1,3.42
1824,0,0,0,0,0,0,5,1,3.31
1825,0,0,0,0,0,0,6,1,2.82
1826,0,0,0,0,0,0,4,1,2.00
1827,0,0,0,0,0,0,4,1,2.58
1828,0,0,0,0,0,0,5,1,2.47
1829,0,0,0,0,0,0,5,1,2.19
1830,Olahraga,Propinsi,Olimpiade (Lainnya),Nasional,Olimpiade Komputer,Internasional,5,1,2.46
1831,0,0,0,0,0,0,5,1,3.69
1832,Olimpiade Kimia,Kabupaten/Kodya,0,0,0,0,4,1,3.75
1833,0,0,0,0,0,0,5,0,0.00
1834,Olimpiade (Lainnya),Sekolah,Olimpiade (Lainnya),Sekolah,Olimpiade (Lainnya),Sekolah,2,1,3.19
1835,0,0,0,0,0,0,3,1,3.22
1836,Olimpiade Fisika,Propinsi,Olimpiade Matematika,Nasional,Olimpiade Fisika,Nasional,8,1,2.89
1837,0,0,0,0,0,0,7,0,0.00
1838,Olimpiade Matematika,Kabupaten/Kodya,Olimpiade Komputer,Propinsi,Olimpiade Komputer,Propinsi,5,1,2.56
1839,Drama/Sastra,Kabupaten/Kodya,Drama/Sastra,Propinsi,Drama/Sastra,Propinsi,3,1,3.22
1840,0,0,0,0,0,0,5,1,2.17
1841,0,0,0,0,0,0,3,1,2.93
1842,0,0,0,0,0,0,3,1,2.53
1843,0,0,0,0,0,0,0,1,3.26
1844,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Olahraga,Propinsi,0,0,2,1,2.65
1845,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Olimpiade Biologi,Kabupaten/Kodya,Olimpiade (Lainnya),Kabupaten/Kodya,3,1,2.21
1846,0,0,0,0,0,0,3,1,2.88
1847,Olahraga,Kabupaten/Kodya,0,0,0,0,2,1,2.81
1848,0,0,0,0,0,0,8,1,2.89
1849,0,0,0,0,0,0,4,1,2.89
1850,0,0,0,0,0,0,6,1,2.13
1851,Olimpiade Kimia,Propinsi,Olimpiade Kimia,Propinsi,0,0,3,1,2.49
1852,0,0,0,0,0,0,5,0,0.00
1853,0,0,0,0,0,0,4,1,2.47
1854,0,0,0,0,0,0,4,1,3.13
1855,Olimpiade Matematika,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Propinsi,0,0,2,1,3.92
1856,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Seni Rupa/Lukis,Kabupaten/Kodya,Seni Rupa/Lukis,Kabupaten/Kodya,5,1,3.26
1857,Seni Rupa/Lukis,Propinsi,0,0,0,0,5,1,3.36
1858,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Penelitian,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,4,0,0.00
1859,0,0,0,0,0,0,2,1,2.75
1860,0,0,0,0,0,0,3,1,3.36
1861,0,0,0,0,0,0,7,1,3.24
1862,0,0,0,0,0,0,8,0,0.00
1863,0,0,0,0,0,0,6,1,2.89
1864,0,0,0,0,0,0,4,1,2.08
1865,0,0,0,0,0,0,8,1,2.11
1866,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Propinsi,2,1,2.90
1867,0,0,0,0,0,0,4,1,3.51
1868,0,0,0,0,0,0,4,1,3.49
1869,Olimpiade Matematika,Nasional,0,0,0,0,4,1,2.75
1870,0,0,0,0,0,0,4,1,2.51
1871,0,0,0,0,0,0,2,1,2.08
1872,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Olahraga,Kabupaten/Kodya,Olahraga,Propinsi,5,1,2.64
1873,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Olimpiade (Lainnya),Kabupaten/Kodya,2,1,2.15
1874,0,0,0,0,0,0,2,0,0.00
1875,0,0,0,0,0,0,6,1,3.22
1876,0,0,0,0,0,0,8,1,3.35
1877,0,0,0,0,0,0,6,1,3.54
1878,Olimpiade (Lainnya),Kabupaten/Kodya,Seni Rupa/Lukis,Propinsi,0,0,2,1,3.28
1879,0,0,0,0,0,0,3,1,3.24
1880,0,0,0,0,0,0,5,1,2.58
1881,0,0,0,0,0,0,2,1,2.44
1882,0,0,0,0,0,0,2,1,2.85
1883,0,0,0,0,0,0,2,1,3.00
1884,0,0,0,0,0,0,5,1,2.74
1885,0,0,0,0,0,0,5,1,2.54
1886,0,0,0,0,0,0,8,1,3.06
1887,0,0,0,0,0,0,8,0,0.86
1888,0,0,0,0,0,0,3,1,2.44
1889,0,0,0,0,0,0,7,1,2.72
1890,0,0,0,0,0,0,2,1,3.07
1891,0,0,0,0,0,0,2,1,2.61
1892,Olimpiade Matematika,Kabupaten/Kodya,Olimpiade (Lainnya),Kabupaten/Kodya,Olimpiade Biologi,Kabupaten/Kodya,2,1,3.53
1893,0,0,0,0,0,0,8,0,0.00
1894,0,0,0,0,0,0,3,1,3.67
1895,Drama/Sastra,Internasional,Seni Suara/Musik,Internasional,0,0,5,1,3.10
1896,0,0,0,0,0,0,8,1,2.42
1897,0,0,0,0,0,0,3,1,2.75
1898,0,0,0,0,0,0,3,1,2.61
1899,0,0,0,0,0,0,2,1,2.65
1900,Olimpiade (Lainnya),Propinsi,Olimpiade Matematika,Nasional,Olimpiade Biologi,Nasional,7,1,3.15
1901,0,0,0,0,0,0,8,1,2.56
1902,0,0,0,0,0,0,7,0,1.86
1903,0,0,0,0,0,0,6,1,3.33
1904,0,0,0,0,0,0,5,1,3.42
1905,0,0,0,0,0,0,8,1,2.58
1906,0,0,0,0,0,0,5,1,2.89
1907,0,0,0,0,0,0,0,1,3.03
1908,0,0,0,0,0,0,4,1,2.86
1909,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Propinsi,Pramuka/Organisasi Ekstrakurikuler,Propinsi,3,1,3.33
1910,0,0,0,0,0,0,1,0,0.00
1911,0,0,0,0,0,0,5,1,3.39
1912,0,0,0,0,0,0,7,1,3.75
1913,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Sekolah,Pramuka/Organisasi Ekstrakurikuler,Propinsi,3,0,0.00
1914,0,0,0,0,0,0,5,0,0.00
1915,0,0,0,0,0,0,6,1,2.31
1916,0,0,0,0,0,0,7,1,2.22
1917,0,0,0,0,0,0,5,1,2.39
1918,0,0,0,0,0,0,5,1,2.58
1919,Olimpiade (Lainnya),Kabupaten/Kodya,Olimpiade Geografi,Propinsi,0,0,4,0,0.00
1920,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,3,1,2.08
1921,0,0,0,0,0,0,0,1,3.42
1922,0,0,0,0,0,0,2,1,2.11
1923,0,0,0,0,0,0,7,1,2.86
1924,0,0,0,0,0,0,3,1,2.28
1925,0,0,0,0,0,0,4,1,3.25
1926,0,0,0,0,0,0,8,1,3.17
1927,0,0,0,0,0,0,7,0,0.00
1928,0,0,0,0,0,0,6,1,2.44
1929,0,0,0,0,0,0,6,1,3.78
1930,0,0,0,0,0,0,3,1,3.17
1931,0,0,0,0,0,0,4,1,2.67
1932,0,0,0,0,0,0,6,1,3.58
1933,0,0,0,0,0,0,4,0,0.00
1934,0,0,0,0,0,0,4,1,3.19
1935,0,0,0,0,0,0,2,1,3.82
1936,0,0,0,0,0,0,3,1,2.58
1937,0,0,0,0,0,0,3,1,2.56
1938,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Kabupaten/Kodya,0,0,3,1,2.39
1939,0,0,0,0,0,0,4,1,2.24
1940,0,0,0,0,0,0,3,1,2.92
1941,0,0,0,0,0,0,7,1,2.69
1942,0,0,0,0,0,0,8,0,0.00
1943,Olimpiade Kimia,Kabupaten/Kodya,0,0,0,0,4,1,2.92
1944,0,0,0,0,0,0,0,1,2.63
1945,0,0,0,0,0,0,2,1,2.83
1946,0,0,0,0,0,0,3,1,2.25
1947,Penelitian,Kabupaten/Kodya,Pramuka/Organisasi Ekstrakurikuler,Propinsi,0,0,0,1,3.03
1948,0,0,0,0,0,0,2,1,2.57
1949,0,0,0,0,0,0,3,1,2.96
1950,0,0,0,0,0,0,3,1,2.25
